cve,commit,prediction,label,rank
CVE-2023-50723,7f22079e1ca604705647e6ccfc598674f887e487,1.6397611e-19,0,664
CVE-2023-50723,b6d2a17fc387dd992a97a7a4a9319858d2eefe78,2.0414944e-19,0,656
CVE-2023-50723,b4ac0182b780a01e139e16728c817d89aacf2c6b,2.490021e-25,0,1123
CVE-2023-50723,4bf850132e6e8ec0320733781a4799f841a02a3b,1.2272817e-26,0,1209
CVE-2023-50723,f43b303dba02ace4a3314b7d17a4d78a39528e80,2.1691105e-33,0,1466
CVE-2023-50723,eaef4738b7eb5b9a577e1eeb901f591b2e325d27,6.839021e-17,0,469
CVE-2023-50723,3b326fe3c2d3caa170a5d95ff2cf0c6af1f171fa,2.2840538e-35,0,1489
CVE-2023-50723,4835181f0712306e258ea7d5aa7b271ee6738dd8,7.553537e-20,0,686
CVE-2023-50723,03a45586bb0d4e03d9e5ada0edb2c496602c7ea0,1.0780533e-23,0,996
CVE-2023-50723,b5c7e496f1e4033dbed89bd026f495c2564cfd09,1.349633e-20,0,748
CVE-2023-50723,728e4b75ce5ed98f2234fd639ff693067f9536a2,0.4966498,0,13
CVE-2023-50723,6f143c2b0a62915f4c0ce44b103ae320e4ff8d31,1.6753638e-28,0,1308
CVE-2023-50723,54e160ab99c02879abfe6ad839cab16244388c69,9.885447e-18,0,537
CVE-2023-50723,f8fba5cc7368a0902e3cec056442e9728fd3db8c,2.2143283e-29,0,1336
CVE-2023-50723,73ac9de354559d41c4f7c02d75fe7f1fc2a14427,2.5514338e-33,0,1463
CVE-2023-50723,df92a601a253aefa3e3fb9e41a79f5acbcdc6793,2.1618818e-11,0,161
CVE-2023-50723,d681a0a622337fb4e2fbca7fea983d6a0b86f597,3.6240644e-18,0,572
CVE-2023-50723,b4248ddf071ab3337aeaa6702d36ac7510bc897f,3.335444e-21,0,799
CVE-2023-50723,d40cad8156a11d5288f11b74dde83730073db7bc,5.565871e-12,0,180
CVE-2023-50723,44773f7ac793ee0efb57d692abc50b99e94e9f0b,9.503232e-09,0,73
CVE-2023-50723,ca45b7631e74ca3963ff575b57b3e494264bf843,2.8883496e-13,0,241
CVE-2023-50723,176b13daca816a3ce93e254ff7928efa49d82680,1.2301074e-12,0,213
CVE-2023-50723,ecf3dbcd92b50058c103a07f10406e9480e08699,1.1977422e-24,0,1061
CVE-2023-50723,26ac8c4c6adb5ee87626a3030f1620e3a03ec747,2.5629556e-17,0,508
CVE-2023-50723,3e9664eb28528ca494ac0a89319e998102675f62,4.37348e-08,0,59
CVE-2023-50723,e4c5f4875cab108bb55039466459d38de0ac3886,2.4757944e-18,0,583
CVE-2023-50723,b8cb5c78c17b7a36467b2addaf811e3d694910ab,4.8466205e-22,0,859
CVE-2023-50723,74f48356272c929594515f3d59cb704f0a4a755b,1.1631741e-32,0,1451
CVE-2023-50723,847e12c5d7a92a6de9c494d522cceb93dda604d4,1.0189875e-24,0,1066
CVE-2023-50723,75dd02d1a394c63eb906b1fb4fc9d71297fccb9a,3.6424045e-16,0,425
CVE-2023-50723,fb3789607418df6c5b458350c637389dec1b3b7d,6.840571e-29,0,1321
CVE-2023-50723,52f8d9d91359910c97c95300f8d9cbc2bca75796,2.8808045e-18,0,578
CVE-2023-50723,153d782d1f99630cf9fa5d7efac1aae36558d113,1.7853882e-22,0,897
CVE-2023-50723,b6efcfe744062cd62e3581a3f5369c418c3e7bc6,3.0255315e-10,0,119
CVE-2023-50723,ff14eca12c2fdfc19e2337b9c031fbad98265138,1.7146971e-18,0,595
CVE-2023-50723,e86dfbd10772753690f651783dd1595de78e2c70,4.2494036e-20,0,712
CVE-2023-50723,f5ae5a4ad645d26845f2fc4e9f3a5033ff971113,1.138998e-13,0,262
CVE-2023-50723,2f4ba9d1393ec81e8b34f150376f906495194693,3.7124304e-09,0,83
CVE-2023-50723,85bc5f3252f761873064ec7a02a5070ab468b698,1.8477528e-33,0,1468
CVE-2023-50723,ce8284fb3048d9801eb5d87c0a633382216457c0,9.622607e-21,0,760
CVE-2023-50723,9fb2aac519ebfb86f6af43bdec2bcace4b29a83d,2.4056932e-15,0,370
CVE-2023-50723,93dabab050f3934185dccb51281cdcc4bd3c0c09,1.4671827e-20,0,746
CVE-2023-50723,32e971742f25099fa5c6e53141a9ed1f6fd2e2c6,2.0070367e-22,0,893
CVE-2023-50723,47bce84cedc2f845a024edf34db7fe414bb7d8b4,3.8806e-18,0,570
CVE-2023-50723,791d5dd3f2c132ddddc141224969e6e2bcde52e4,1.8884674e-14,0,303
CVE-2023-50723,a92f660b79cf1d733c9f3c1957c773549f6db1bc,9.677095e-27,0,1224
CVE-2023-50723,2044edb31216affbab7d2d295645ad4607c12fbd,1.959552e-08,0,70
CVE-2023-50723,f837985bb0b2118323bed301eb64e4e6c16cc007,3.534354e-09,0,84
CVE-2023-50723,85d29e191c9d561258a3dd95aaad843124f72d3a,1.515688e-25,0,1150
CVE-2023-50723,0e5cef60f6e22afe8bafb08770c077026a5866d1,1.2054526e-23,0,992
CVE-2023-50723,1651e173df93ab9660b97380efdf961c5c74eb4e,5.397345e-19,0,626
CVE-2023-50723,e86b22ad9af26f3e358982c12e2cedf53b70da5d,2.9498895e-23,0,962
CVE-2023-50723,059da13fb91f8def46d0f6981226657be24b5bfb,1.1604505e-21,0,828
CVE-2023-50723,483650a0e6f209acb703ae9052187f8604fcad88,2.4319383e-12,0,199
CVE-2023-50723,6e1f0d4fb08f91e503e3dfdb77d7e440f474bb2e,1.0848901e-14,0,319
CVE-2023-50723,b341eb1fe0cc01917e523e5a3b44f183d062e179,2.0129376e-25,0,1136
CVE-2023-50723,b9591ecc3f8c6af37ef6defa97fc1fe38b2dbc37,7.039473e-13,0,223
CVE-2023-50723,d935bb4dc9f9b1986eca3c37652db72c95065e51,2.8292145e-11,0,155
CVE-2023-50723,e0fad0f23ca97887f7e5cc2cd56eda73a0bda087,3.7713505e-14,0,290
CVE-2023-50723,a5b5a927d7b88326cef13da6ed8e89214a4a8419,2.6608591e-15,0,366
CVE-2023-50723,16b072b87b8c6566d865b2204a709041881f2440,5.348085e-23,0,942
CVE-2023-50723,f9d41d435b5ebb753db104f577e4e6c67bbf051e,1.5442488e-27,0,1271
CVE-2023-50723,e0e4a76e5069eb08680bd38872ca9c85793a7b57,8.628015e-14,0,269
CVE-2023-50723,6b1c8cc439a4cc9fa95aef85ec6464d94d3065d1,9.827947e-20,0,680
CVE-2023-50723,15aa3a180bd37ae0a38b56afdc6ddecbc5248062,1.6465943e-18,0,596
CVE-2023-50723,c2a0dc9e0de2854648a17229dbf2e5f43a85ce0a,8.8930194e-26,0,1166
CVE-2023-50723,b3476293bb5af926bf151ef6973e43c99b536a4b,6.9624924e-28,0,1288
CVE-2023-50723,1429975c53d554a24fa6e64ca10ee1e0ea5b37c8,7.26666e-20,0,688
CVE-2023-50723,83a996d0ba10a8f119adbead2f504906a9092155,7.378621e-11,0,137
CVE-2023-50723,d488cf14db791a098dc05dea156eb12dceb25cf9,1.22912954e-23,0,990
CVE-2023-50723,74204468fc192131f98ac0e43b28c5211347d9f1,4.9154315e-17,0,479
CVE-2023-50723,1ce907af6d53c993ba65b0c7aba074f293ff5173,1.1505631e-22,0,906
CVE-2023-50723,3d3bf0a23b173db28ef99089a8eeab6b3da6d800,3.7073224e-16,0,424
CVE-2023-50723,4eaa5ba0ef51a4c931e3a5a9bb83ff318c1df880,2.5234377e-09,0,88
CVE-2023-50723,75b4da762074dfa55e55d21d5997943d71bd3723,4.831217e-18,0,562
CVE-2023-50723,b8c9503be1a7fefff8fafa5117064a44ad0f28df,2.8273617e-24,0,1033
CVE-2023-50723,3b372d1ba0a2b7214f6ae7d51c23ede375fde355,1.7249807e-22,0,899
CVE-2023-50723,b02391a16a4c03bd79b9ce44b332e3f23c5d63a1,1.9162604e-37,0,1494
CVE-2023-50723,6b2cec5216b77f68b573ba6d93e4226ff047f380,3.6405734e-22,0,873
CVE-2023-50723,5b6d1bff9be49822d756bebd44c28df57a8c83f1,2.046736e-10,0,125
CVE-2023-50723,1f917b783be0cb68d282749982cb857200c38525,2.4731099e-21,0,806
CVE-2023-50723,9f17d4878b57a132f11c66cb481ed7b6a91f9478,5.796168e-10,0,105
CVE-2023-50723,37714fb0bb3909dec97b120077188e5ef4afc6e5,1.4656999e-28,0,1312
CVE-2023-50723,7c73eb0409e2bba6374d744a78637e3090e7cc44,5.201465e-24,0,1019
CVE-2023-50723,6613557ae2b0aa6bcb968efce46b1ffbdd65a624,5.598864e-32,0,1433
CVE-2023-50723,6c9a819312db8b56e57492ad4961e1dfe8577f61,5.738768e-25,0,1085
CVE-2023-50723,bf4a0d142ed8d68cd1d03a7072b854812e10b2c7,7.029231e-22,0,842
CVE-2023-50723,36bf99d8b3a6a239c6534db995b4234aaf1e37d2,1.5566877e-26,0,1203
CVE-2023-50723,640ef93fa1753fb3ef8a616a1358a356651cfbe0,4.6033953e-23,0,951
CVE-2023-50723,2f34fa1128d4dc75c0a9a56fa466e8e927016112,2.8967046e-34,0,1480
CVE-2023-50723,618f7e5e630aa2bd38af6be7fdc3b387b91c7cc0,3.3393263e-29,0,1329
CVE-2023-50723,48df06122ae0a590dc4ea6cce2f05dcd3e068f8d,2.7771603e-34,0,1481
CVE-2023-50723,9535318cc57588c8d287f3fb0ff20f810d587b25,1.6475875e-25,0,1146
CVE-2023-50723,d0c38fca9b47a7e9bd3de5fa072ac3d80e202257,2.6954172e-25,0,1120
CVE-2023-50723,65190b08da286bebf2258e7ff102f5d9f2142b02,1.1381368e-19,0,675
CVE-2023-50723,a66857962d3368513353aa4a903b853d3d2495b7,2.107738e-18,0,588
CVE-2023-50723,dfe91d79e7b6c91c688353e213ac78d9fcf39b33,1.734624e-19,0,661
CVE-2023-50723,657b848826d09ec3b9ab8a6a4fc9378f7fdeab87,1.2109982e-14,0,316
CVE-2023-50723,8b207ff95ccbc837b0f583d028072b3374104926,9.683345e-25,0,1067
CVE-2023-50723,fe1fefedcfa5a3eabcbca117871951afe8c81bc3,6.5073445e-32,0,1430
CVE-2023-50723,0a89449945d3d1c46a27fbcaaf3f1ddbfd08c6ca,6.3363943e-22,0,846
CVE-2023-50723,03330de49a60b4e8e9e6f4298f67fd76465a8404,3.8085305e-20,0,713
CVE-2023-50723,8ad83435e06e218e2231256b8b8dafe38495172a,1.8243653e-12,0,206
CVE-2023-50723,009c5c7c7a604eec6bd993a8494f3517d997ced9,2.294195e-25,0,1127
CVE-2023-50723,a578d19067e7bc7c369342ea05730534612fad49,1.4402577e-23,0,985
CVE-2023-50723,8f2f6b2016597e772412eba1b30d5eeefc0cdbfd,3.2640872e-14,0,293
CVE-2023-50723,314b326f94a08a8ab5be35004ea400670e818009,3.0037947e-30,0,1362
CVE-2023-50723,720ad9a07c24f90588ecc13603fed6fa64f4a9ea,2.9139798e-21,0,803
CVE-2023-50723,a08557f14d10b3994bebda2d61536d530930758a,1.7728895e-19,0,659
CVE-2023-50723,d2e3aed0e3e5a63c3a7acbe1e1d83bee689f9e14,8.002194e-15,0,336
CVE-2023-50723,6ae711f2c3af0b944a5bdb9a12bef9657adcfa8d,3.7076204e-23,0,955
CVE-2023-50723,e7b98d9b0ffc9278e226625afe6b967ef292f723,1.9100637e-15,0,382
CVE-2023-50723,621861bc2e930306c4a672fb5628ed4a7ac2cae0,6.6074294e-12,0,176
CVE-2023-50723,03b568cddc6153ed322d73f33b17c7fb8381e5f7,2.6907682e-29,0,1334
CVE-2023-50723,bb462c2a7bf91f33da8f88e54613954c75d091db,0.004030904,0,21
CVE-2023-50723,a71571b6594884997daf323892bc892626285bd2,2.0434556e-21,0,812
CVE-2023-50723,c413a5aa979ec2b6e761e4ed3536734f4a26e680,2.5269907e-29,0,1335
CVE-2023-50723,8501a47ce1c4a0cd9dd68dd7b9dba8df5d93b3f6,5.255942e-22,0,855
CVE-2023-50723,20720068f31b44d26c813a9176c71ee6c643f85b,8.99031e-16,0,402
CVE-2023-50723,c85c6b13258484c4e1eac684792cf189f368473e,2.291275e-09,0,91
CVE-2023-50723,efa563ceb9d0884df76f420d9ddb78afe8fdcc9a,0.02059973,0,20
CVE-2023-50723,e01cd46d1b3820500b4d1695406e115701e39ba4,1.4222733e-23,0,987
CVE-2023-50723,2fef9838baba8f663422f45bd560da155f268c1b,5.348085e-23,0,941
CVE-2023-50723,68a51d07fe900cf49b55fa2b1dae4ee46f3713a6,1.4078778e-29,0,1340
CVE-2023-50723,d5ae5bd656c0c3e379f9c6d69501eb8bd3fef986,1.0258566e-30,0,1378
CVE-2023-50723,8eabf09323e390dfb7647f4477c26792645fc458,1.1764899e-25,0,1159
CVE-2023-50723,c6348c742cb59f4455af96e644d2864840261bf7,1.1580154e-26,0,1213
CVE-2023-50723,8c9c6857c3b7729dfe043982deee00ab0f79e723,1.8943217e-11,0,163
CVE-2023-50723,c9378d558517ec4780118d3204ffa6cdc462235e,9.315323e-19,0,612
CVE-2023-50723,96a0b5f4650edc00812e176710dfa4ce348d73cd,2.34375e-32,0,1441
CVE-2023-50723,d6e988f68f62fe6a9013dcb3b62079dde6b01632,1.1444781e-30,0,1374
CVE-2023-50723,591c3b410154911d0887a9ee8c85c89f4cb5137c,6.62892e-14,0,278
CVE-2023-50723,ab9095b21bf06ec25875ab933725f5e35e3e93ff,3.820619e-22,0,870
CVE-2023-50723,321faa3857a6e81e94af2d68920850ef00dfa6dc,7.882833e-27,0,1229
CVE-2023-50723,f3c81e7c7df3d6311cf65c5a2ab542ad040b00eb,1.3628892e-18,0,601
CVE-2023-50723,c061dd6ca1ac861ac112248d06eddfeb3f1d319e,6.1403026e-20,0,696
CVE-2023-50723,47c2e127dc9d1ca0d525125a33a797c5ade3266a,7.241752e-13,0,222
CVE-2023-50723,3ed7604303ec083fbaf8bd0c139cfecae7c6b7b4,4.6557725e-17,0,481
CVE-2023-50723,a15f39d60ec260cf41315e3723de4a8c0bfb4448,5.4093678e-17,0,476
CVE-2023-50723,df844cc30089424b9aac08b3e28ff84f466e0013,2.3797932e-27,0,1263
CVE-2023-50723,b9fdae5e0223cf9e5ee1ef7f37e3d8e773255733,7.687961e-19,0,617
CVE-2023-50723,7a078148aef64f8ffc184a3b105fe741462d6d06,8.7169685e-23,0,919
CVE-2023-50723,41e7b6a6134c63177ed88c59ec784701537e0a2e,1.5962039e-23,0,980
CVE-2023-50723,652eece69d000fad011e4dc3a587b470325a058c,3.8211142e-22,0,869
CVE-2023-50723,ea7b0f2e256dc50290ee19df6741b1bae3321761,2.318179e-23,0,968
CVE-2023-50723,c874f7ae3a790decb6e8a7ce5c0d62303cc7235d,1.3834123e-25,0,1154
CVE-2023-50723,6730661374e115f91f5bf5543289226f1f20a49e,5.125527e-19,0,629
CVE-2023-50723,7d7a1c15c2decd33a46fdf47096058c6bf5e4f86,7.828043e-15,0,337
CVE-2023-50723,4491862858ea4fe178c3a24467467648cbc2429e,3.1744694e-29,0,1332
CVE-2023-50723,a51a5fc88ac4a26f7857bf6f72f1b4104a18637a,5.5007507e-13,0,231
CVE-2023-50723,0953cf596a3c07831bb312ce9c2bf8df09843096,1.3701773e-10,0,131
CVE-2023-50723,e3a61f27df7afe2413b2e46d0bd32f06650a4612,2.2685403e-32,0,1443
CVE-2023-50723,4d02b37d9ab07078d7351d54d3da4e28b45a8461,1.6473697e-15,0,385
CVE-2023-50723,e7e3de27c8fccbd3d9757ab9b2d60a9286494018,1.0077875e-07,0,53
CVE-2023-50723,83447f95cf7148088d5184315fe1033c1dcecd7a,1.6734541e-13,0,255
CVE-2023-50723,7ebd21d8271941fbb2cc14437af9b6e7724e2a53,1.8066008e-09,0,93
CVE-2023-50723,fa9c3ed83da9abef26aa7e653ac8a27056a0b365,2.5994515e-09,0,87
CVE-2023-50723,e0faa4747d993e5ddc874950122bec479d83af69,4.700107e-21,0,784
CVE-2023-50723,2556e6f350df42efc26e50e3434e6d3dea7a7d26,1.1700477e-28,0,1313
CVE-2023-50723,cd412a8d88d6feed67beab408fca08507b579da3,6.864554e-14,0,276
CVE-2023-50723,3e2c536d8a8ff7a6cec049426cc35718a30a2db3,2.2047923e-13,0,251
CVE-2023-50723,0dd0ba8f9e9ed2889966804d9afa6e545e9d689e,4.0374278e-21,0,789
CVE-2023-50723,884de2ff4c0ce799a21ab972a20fa23ef0ef9968,1.0846969e-19,0,677
CVE-2023-50723,1e557e024289e904a7b3549b93879d0fa086c7df,6.064281e-11,0,139
CVE-2023-50723,5ee1a72a1360e5e9a37b35c083c8d75ca79d6935,5.922672e-26,0,1170
CVE-2023-50723,d020fb0d13bc846f7e99026ff6ee4ea513afb7d3,1.6839236e-21,0,817
CVE-2023-50723,941d421210876001a3b43009999731c58c51df28,4.1270826e-10,0,111
CVE-2023-50723,c888a0ce03645ee39678a6df21897913176f6633,6.267908e-13,0,228
CVE-2023-50723,586ee3d4d618d17bd374e8e8f7aaf8649a902dd2,3.2906204e-19,0,637
CVE-2023-50723,0d4b353fc53d4cfff1eb0fb68d2baef770324d61,1.5479518e-13,0,258
CVE-2023-50723,635888583949e393361d1051ad6950b7b7af1c1f,1.2711917e-17,0,534
CVE-2023-50723,2bcdb30d9945343bb55722965ccac64b8a89a8a2,3.4296187e-29,0,1328
CVE-2023-50723,1ebde0782eb271aa55c47674346a9bd21c7043a5,5.0407338e-34,0,1478
CVE-2023-50723,877d85064e3812af94ce16ca31ec2f24f17ecca3,9.0342354e-26,0,1165
CVE-2023-50723,b8e242326899cd3ebefb1866742aad924a5c9663,5.348085e-23,0,940
CVE-2023-50723,fc6d3e3fbe69412fe50ab775c35c8245c005d2c2,2.0231664e-12,0,203
CVE-2023-50723,0d3409c31b74b23325fd645b2bb58ba81162ea67,2.5252163e-15,0,369
CVE-2023-50723,cd56fef4f21f0edd0cd3eb6d4caad05045eb52e5,5.847182e-24,0,1015
CVE-2023-50723,382b978067951abd71d5f2c93dda024795815d16,1.2583569e-19,0,670
CVE-2023-50723,33c84064ac7bc4550a3ddec6adbc6a2bc49f1319,6.88811e-14,0,275
CVE-2023-50723,1edb4f7cae368ac3c39ae1c559c79648fab2b5e8,1.1638002e-24,0,1062
CVE-2023-50723,fb8bd814bcdcfe5f724bcedc7e1c538068f4030d,1.1742714e-31,0,1422
CVE-2023-50723,95be4837aac42b0aa25d8807a7c2b0bb33654763,8.0620556e-17,0,464
CVE-2023-50723,b533494dc87ccf779d90cfb3a2ec356faaf081fd,9.421959e-13,0,217
CVE-2023-50723,ea647999e4e66a8e2f6a00ff7c5a4068c673d3ed,1.0625192e-29,0,1345
CVE-2023-50723,0e1e4e947b7f775059b0b6ecc6d5d5b90932761e,6.500277e-16,0,409
CVE-2023-50723,49cc67d0498d080aa0d2152b07e664343f0b6a25,2.5050356e-18,0,582
CVE-2023-50723,961b2d20734c409d598a2ef9eb3fa63dfe8b5775,7.475413e-23,0,929
CVE-2023-50723,d80e45acd6b6ac37853bff9e77ac9ac2e65b2760,4.298724e-27,0,1248
CVE-2023-50723,c533741c56a95746748219b3375f3a6d9c23bfc4,5.35941e-34,0,1477
CVE-2023-50723,6c95eb04bb60a92d50cc85d850a7e59964bd28a7,1.4081188e-15,0,389
CVE-2023-50723,f9a0e3ad73d9bd8e12251295a96e0b7832f90e39,4.069011e-12,0,184
CVE-2023-50723,5ff89667e50b0c9af74f5d90f91ecded0ce08bd3,1.2993494e-30,0,1371
CVE-2023-50723,4a3cbf3df09b411a0c538a3846990e173d7e533e,1.5569289e-14,0,309
CVE-2023-50723,abd632a0847f750ef72163c6be9795764ad31055,6.2146166e-23,0,934
CVE-2023-50723,842ba5a168481b3394b93d3bf16d5581170dfe33,3.216374e-23,0,959
CVE-2023-50723,4076c9ef65afcba8d1384529aafb721590cc5161,1.2613385e-31,0,1418
CVE-2023-50723,6960f3d15a6af781c2021145d92aa8328b8a6755,6.493316e-30,0,1353
CVE-2023-50723,1e4eb71ecd89ad89b840302e499bdaffede93c52,2.7768565e-24,0,1034
CVE-2023-50723,e69341247df3479b9fd9fdae7b75ff23bfd8de0c,2.5681698e-26,0,1187
CVE-2023-50723,cfdc6ad75abaf09a70f8b579fcfe25dafebe1497,3.0580477e-19,0,639
CVE-2023-50723,5d5cd4fe0837764efa1cf764b47a2125f6f35bfc,8.2249265e-24,0,1004
CVE-2023-50723,fdb6ab2a969d92ec6e174206e8ca0050392acb14,1.978794e-15,0,378
CVE-2023-50723,5622956a2c59e66f9e8fe06d1e83ad31133de719,8.783333e-29,0,1318
CVE-2023-50723,14a5f2008724bd15658001f29d011f265aee4780,1.943454e-30,0,1364
CVE-2023-50723,aeac66f84e1e07ae82b7dce9902aeff8e1d557d8,1.0197214e-26,0,1220
CVE-2023-50723,022075ec3e530b3b1b6b776673155597da61e73a,1.1493956e-23,0,994
CVE-2023-50723,4ea11584c0c459faa40aa0c5cb0f8340024e0fa0,5.644039e-12,0,179
CVE-2023-50723,3acab6980a977319a75700f683676fbc4fb4c6d8,2.062103e-26,0,1192
CVE-2023-50723,9ab910e12a23318e23b6e18702fd05182bc490d3,5.800458e-18,0,558
CVE-2023-50723,e7a2242e6724844c11302d0018b97b0b29446991,2.572492e-20,0,725
CVE-2023-50723,4a54f3b95366ac69fcac75ebdbbe4daa3f4609d5,5.2300747e-32,0,1434
CVE-2023-50723,f8e25d170bbb215bee3bff9fcb4bfba221e48760,4.696631e-13,0,235
CVE-2023-50723,84aa976dbff06b3d31f05e64f0bf1b5d280c317d,9.219057e-20,0,681
CVE-2023-50723,175ba46573f820a06526cd3503c5761d654c3c5c,2.3439284e-10,0,123
CVE-2023-50723,33410f463ae2ff685c926a208ce144ea00b38139,4.8652827e-26,0,1178
CVE-2023-50723,db3aeddd4d3ff2d701fd229e366de04e9256cc63,4.1016158e-22,0,865
CVE-2023-50723,68530df2d65ba5887de166fa28b0ac613a5b6896,1.1799921e-31,0,1421
CVE-2023-50723,7c579c4c7a0f250bc0e295e06c1229708fa2429b,1.2003151e-20,0,753
CVE-2023-50723,80d5082f375fce80e6e042999a8cfb7261f8240c,2.5443027e-12,0,197
CVE-2023-50723,ec0127c0beed0407d70ebfd86d218f6080625e95,1.107818e-26,0,1216
CVE-2023-50723,78846e4db4ce7fc66a2e359d9509e3489d814dac,1.2080793e-26,0,1211
CVE-2023-50723,184de9981b4593761f9f33a94556de2fb73bbffb,3.8794318e-25,0,1099
CVE-2023-50723,804336add43143a6c375fdf05a77e05924a32091,4.989373e-13,0,233
CVE-2023-50723,2698535f368e2282c5d4b1260ccb40c9bf9065ee,2.1108886e-14,0,301
CVE-2023-50723,e6bf3e98620edaeb09308334eae01b6f64425c1f,2.3822829e-26,0,1190
CVE-2023-50723,abcd57e0985951b0091d23bbb3b4e2b87470065f,3.4576946e-12,0,187
CVE-2023-50723,7a27b580e1b4fa4613348e40b800d480e194c12a,3.0197053e-31,0,1405
CVE-2023-50723,ab1c0a8aa408a6e6b722c07ae1e9bbd312f5e0f9,1.1451725e-15,0,395
CVE-2023-50723,e056c4b1cec7781bf3105751da2ce99c997eb913,8.976239e-28,0,1283
CVE-2023-50723,b6162603d07fb9cec79589ebe4407d6ce0029a5a,2.0305178e-21,0,813
CVE-2023-50723,b2c751583b557c58804809cc3bd7a6233e8338bf,1.2072457e-33,0,1471
CVE-2023-50723,b4132fe71cf0bd6b068ac25dc0f8af53f7682c2e,3.2741483e-23,0,958
CVE-2023-50723,622c32bcb006d50a6b5a233c8a72901906f73e68,2.3471057e-24,0,1044
CVE-2023-50723,f6cd1ae5d03b7e334e88c04b67bccc09f7a79a7e,4.406649e-18,0,566
CVE-2023-50723,65ed0803068610b9d0be5ce0c0aeb43d1c0ac210,1.1499434e-16,0,460
CVE-2023-50723,023f6c704a412201835e22f9206ff1f6579da148,9.011894e-19,0,614
CVE-2023-50723,bd43e4e1e20e746ba86cf50e02660f053b4ea5ec,1.97381e-38,0,1495
CVE-2023-50723,7052baabe36c2779c1d42659d4fac8749e40705c,2.4970194e-27,0,1262
CVE-2023-50723,c5e7a326564c829da09dc8f6584f6c62e421a76e,4.0585083e-12,0,185
CVE-2023-50723,4b148bb1a0eccf9c1eb30f4affc88e86b1b2e7f9,5.2530574e-10,0,107
CVE-2023-50723,39fd1a19290fb247628dc6615de0f0eecec5104d,4.083766e-17,0,488
CVE-2023-50723,f9683122019a720c653f4c32c111afa17cc5907a,1.241227e-27,0,1278
CVE-2023-50723,1264a3d1a3ad4004745a5afba0cd74c9a990ce76,3.768005e-30,0,1359
CVE-2023-50723,3cb2454580508edacbe60dbd97af7aff0bce136a,4.346074e-06,0,36
CVE-2023-50723,ede3d402f62c26021312da6f610c26904bab8399,1.3258856e-17,0,532
CVE-2023-50723,e6750632413a5de2bea8c86364bbfd8e588c4eb8,5.196922e-13,0,232
CVE-2023-50723,179dc5de3f8631cce37d79e01b032d05da611b45,9.051486e-33,0,1454
CVE-2023-50723,ab3204d2ee6ed382531aab76a53e65d6e6f2bd4f,4.44761e-15,0,352
CVE-2023-50723,b93d6dd7d2e571e681960b326484e01a021501df,1.008409e-14,0,321
CVE-2023-50723,2466f30dc551f7ea1b20b5535e4092106dce6382,4.460329e-14,0,288
CVE-2023-50723,4bdf420e1012a3f4f05601a657f2d26c7c23f8fc,9.785534e-18,0,538
CVE-2023-50723,382acffb4cc156f6306a5ac6c02b87b17331ca2c,1.643182e-09,0,94
CVE-2023-50723,877b3ce481ef3cd1c9b76d995888ae86f733780a,1.0895183e-22,0,907
CVE-2023-50723,badfb6c843297efdf73b122163459284dc7747bc,9.795239e-34,0,1473
CVE-2023-50723,670ebe43c62cbb20add5175c48da52556591547f,1.5915862e-19,0,665
CVE-2023-50723,6257557b7a7bb4d7d26a2baa204ec96a350f9281,2.3158928e-09,0,89
CVE-2023-50723,7bc22f23a8f5a67fe39cb692791b4570de412e00,5.607024e-26,0,1171
CVE-2023-50723,4ed615278b02e4dd406202cb94958421c8a66521,9.660184e-23,0,914
CVE-2023-50723,6e8ee804b869c824b7c68006211aff1775cce51a,4.9261045e-20,0,703
CVE-2023-50723,c825cae23ec579c96636cbd803035765a8e9d802,4.1780957e-11,0,147
CVE-2023-50723,bd0abc0ab033934400df0dd26a93c8f484784277,1.3135371e-16,0,456
CVE-2023-50723,3404f2a6ad3cad2098b4bf733d75bf94777cc5e5,4.4194403e-27,0,1246
CVE-2023-50723,95062b970dc37c5529ebdbe19c47e38619a48176,2.6717705e-17,0,506
CVE-2023-50723,c406deead29359e62f85e8e530979c37226ba4c2,6.319519e-30,0,1354
CVE-2023-50723,b1f5353df0f8229b84a3875960bcdba2e23f67c3,2.4079144e-08,0,67
CVE-2023-50723,4b323fee72ab7c26c62f643e656cc7046c2cec23,3.1504807e-25,0,1111
CVE-2023-50723,0c4badf9cabb58d7510abe82c2cd9f6d992ef6ff,2.9909286e-17,0,501
CVE-2023-50723,041207915533c01d19bc8bb4ac331efec08af8aa,5.090052e-24,0,1020
CVE-2023-50723,a2f4b393b5fc725ac90d9a6e302c398cc481d8e4,2.7733419e-24,0,1035
CVE-2023-50723,93f0e26619cbfc9d0dea9beff5cc4e134a788350,4.0069016e-25,0,1097
CVE-2023-50723,733366d223aa0b78930b0bc1c8a1d1ffe821cbcf,8.882306e-26,0,1167
CVE-2023-50723,c1ff38802a7b199399b267f7b39eca6dad6ef8a7,2.3459528e-15,0,371
CVE-2023-50723,b987140a33c5e3a3b890d1185150e26d9a45ebb2,2.7545926e-11,0,156
CVE-2023-50723,68918a17bf98e3f3219881209d0d0c502efe2bc8,2.0514666e-31,0,1412
CVE-2023-50723,5a7e67c9161dfa21525390f44478613d6409364a,1.4698511e-25,0,1153
CVE-2023-50723,fb2e9c3dae2f28723d0c203221c50c5d21d3cf66,8.9851044e-15,0,330
CVE-2023-50723,17024d1e216b6685de7f956fca0171d9f8804056,7.7898085e-19,0,615
