cve,commit1,commit2,prediction,label,label1,label2
CVE-2023-50723,89f5ce7bc8a5aef22ec8464cfd0120a1ef44a368,1fb12d2780f37b34a1b4dfdf8457d97ce5cbb2df,6.041817e-07,0,0,0
CVE-2023-50723,09c9a0e416f24a7732a1f39cf1a149b0dc901014,1fb12d2780f37b34a1b4dfdf8457d97ce5cbb2df,3.1274062e-06,0,0,0
CVE-2023-50723,124b2d2cbb0d74f580ed9c067b93badb5e36b51e,1fb12d2780f37b34a1b4dfdf8457d97ce5cbb2df,9.7805035e-09,0,0,0
CVE-2023-50723,97cbfb5e756b7dd4eda2a51888f918234084a6aa,1fb12d2780f37b34a1b4dfdf8457d97ce5cbb2df,5.9044137e-06,0,0,0
CVE-2023-50723,1a8910481388e95dc22a641367d739c55faf7cdb,1fb12d2780f37b34a1b4dfdf8457d97ce5cbb2df,7.878292e-07,0,0,0
CVE-2023-50723,070245b4c334d6887e062383782c6d1c50b64dcf,1fb12d2780f37b34a1b4dfdf8457d97ce5cbb2df,1.01524865e-05,0,0,0
CVE-2023-50723,966e9858a30db55129838ea6b589d3b27eba7bbc,1fb12d2780f37b34a1b4dfdf8457d97ce5cbb2df,6.068762e-07,0,0,0
CVE-2023-50723,6f7bbb7f7c3d8f13470a6995a242a9377d77cbfd,1fb12d2780f37b34a1b4dfdf8457d97ce5cbb2df,1.1009075e-06,0,0,0
CVE-2023-50723,3bb55b5e94e925d5be51df0ca7a25b3b6f66b16d,1fb12d2780f37b34a1b4dfdf8457d97ce5cbb2df,1.640362e-06,0,0,0
CVE-2023-50723,c261e5b2d80a34d2dcf6b321a12f40aae2ea3594,1fb12d2780f37b34a1b4dfdf8457d97ce5cbb2df,7.852758e-20,0,0,0
CVE-2023-50723,af52b4fbb00b3f00b53c645c451b909b35bc0381,1fb12d2780f37b34a1b4dfdf8457d97ce5cbb2df,4.0324172e-10,0,0,0
CVE-2023-50723,316acab62aac8e08d21ed7b65f88aeeec97e2f15,1fb12d2780f37b34a1b4dfdf8457d97ce5cbb2df,1.8449189e-06,0,0,0
CVE-2023-50723,499902c1f158ff99d002f69836a46f9a9a0ab298,1314958cc15d558c625dda2a19790fb9ccd91bb4,1.4393027e-07,0,0,0
CVE-2023-50723,499902c1f158ff99d002f69836a46f9a9a0ab298,54bcc5a7a2e440cc591b91eece9c13dc0c487331,5.802929e-13,0,0,0
CVE-2023-50723,499902c1f158ff99d002f69836a46f9a9a0ab298,b7ffa88566e3516b6bc6a55bfbfbb5dc9a85d4db,1.5717126e-11,0,0,0
CVE-2023-50723,499902c1f158ff99d002f69836a46f9a9a0ab298,31f6b2a55d83c09d8c582f81f834fb568d9eb851,2.1143298e-14,0,0,0
CVE-2023-50723,499902c1f158ff99d002f69836a46f9a9a0ab298,45ef3b0e0f8c6059f5a34b6b406c3a019bff2d0b,2.4360307e-14,0,0,0
CVE-2023-50723,499902c1f158ff99d002f69836a46f9a9a0ab298,e995f4c48bc88194ad6f25246aee08bd1d147f71,1.4506486e-12,0,0,0
CVE-2023-50723,499902c1f158ff99d002f69836a46f9a9a0ab298,5e8725b4272cd3e5be09d3ca84273be2da6869c1,2.0504968e-08,0,0,0
CVE-2023-50723,499902c1f158ff99d002f69836a46f9a9a0ab298,678162df95e0cf5b6a9d6a3f7297164c046a8d59,1.8145361e-06,0,0,0
CVE-2023-50723,499902c1f158ff99d002f69836a46f9a9a0ab298,728e4b75ce5ed98f2234fd639ff693067f9536a2,1.2533049e-08,0,0,0
CVE-2023-50723,499902c1f158ff99d002f69836a46f9a9a0ab298,bb462c2a7bf91f33da8f88e54613954c75d091db,1.1225619e-12,0,0,0
CVE-2023-50723,499902c1f158ff99d002f69836a46f9a9a0ab298,efa563ceb9d0884df76f420d9ddb78afe8fdcc9a,6.473e-11,0,0,0
CVE-2023-50723,499902c1f158ff99d002f69836a46f9a9a0ab298,3cb2454580508edacbe60dbd97af7aff0bce136a,4.9834532e-11,0,0,0
CVE-2023-50723,499902c1f158ff99d002f69836a46f9a9a0ab298,cb9b18c7348e417aac83d97b3b4ec4acf86164a2,2.9789102e-13,0,0,0
CVE-2023-50723,499902c1f158ff99d002f69836a46f9a9a0ab298,9018335bd9bef49d8e54a98345ed390b82a837af,2.351873e-10,0,0,0
CVE-2023-50723,499902c1f158ff99d002f69836a46f9a9a0ab298,959a9657a35802c8af46a5946ff842071e44c963,4.664488e-15,0,0,0
CVE-2023-50723,499902c1f158ff99d002f69836a46f9a9a0ab298,cb96a43ee9bfdb78ee25eea1225c8676f78225a8,7.1163556e-13,0,0,0
CVE-2023-50723,499902c1f158ff99d002f69836a46f9a9a0ab298,4381e37c5cfd8ab40f088c1b3f65d4fd70af0d9d,8.756506e-13,0,0,0
CVE-2023-50723,499902c1f158ff99d002f69836a46f9a9a0ab298,8aa04a3b83f3a7ad5a0659090fbcc9123d08c7be,2.010161e-09,0,0,0
CVE-2023-50723,499902c1f158ff99d002f69836a46f9a9a0ab298,b75ec28dec134fbb9582c90989f36cc116ff95f2,5.1279436e-11,0,0,0
CVE-2023-50723,499902c1f158ff99d002f69836a46f9a9a0ab298,4910112ebf5c3bc77c09b0007239772819260e89,5.2766612e-08,0,0,0
CVE-2023-50723,499902c1f158ff99d002f69836a46f9a9a0ab298,ec1fb218cad331963949f8da7ded579e73e5d98c,7.1089765e-09,0,0,0
CVE-2023-50723,499902c1f158ff99d002f69836a46f9a9a0ab298,5d0b81c322f9f7cccfd66d6f2121c96b14ea560c,1.5111148e-11,0,0,0
CVE-2023-50723,499902c1f158ff99d002f69836a46f9a9a0ab298,5ae7a0e592638ab549e996956e5d5d5b3203b0d5,1.8773424e-13,0,0,0
CVE-2023-50723,499902c1f158ff99d002f69836a46f9a9a0ab298,2da280b76d73d3d8cf9cce7b41d76a8ee8f8af21,2.2753447e-05,0,0,0
CVE-2023-50723,499902c1f158ff99d002f69836a46f9a9a0ab298,613735bd676471093e1fd1349f2e55aeefd8f262,1.7527786e-09,0,0,0
CVE-2023-50723,499902c1f158ff99d002f69836a46f9a9a0ab298,9b6919da06828fe37acde05459168921c654fd9f,3.2520685e-14,0,0,0
CVE-2023-50723,499902c1f158ff99d002f69836a46f9a9a0ab298,42c7c3d1cd20885a96a996c197714bbe9b08556c,7.808102e-07,0,0,0
CVE-2023-50723,499902c1f158ff99d002f69836a46f9a9a0ab298,79418dd92ca11941b46987ef881bf50424898ff4,3.5606187e-10,0,0,0
CVE-2023-50723,499902c1f158ff99d002f69836a46f9a9a0ab298,b2c2a55fa673f7c6d3e203167758c5164c5dc1dd,1.3779741e-14,0,0,0
CVE-2023-50723,499902c1f158ff99d002f69836a46f9a9a0ab298,89f5ce7bc8a5aef22ec8464cfd0120a1ef44a368,2.1132896e-14,0,0,0
CVE-2023-50723,499902c1f158ff99d002f69836a46f9a9a0ab298,09c9a0e416f24a7732a1f39cf1a149b0dc901014,8.3360416e-11,0,0,0
CVE-2023-50723,499902c1f158ff99d002f69836a46f9a9a0ab298,124b2d2cbb0d74f580ed9c067b93badb5e36b51e,6.6650847e-12,0,0,0
CVE-2023-50723,499902c1f158ff99d002f69836a46f9a9a0ab298,97cbfb5e756b7dd4eda2a51888f918234084a6aa,4.2638258e-11,0,0,0
CVE-2023-50723,499902c1f158ff99d002f69836a46f9a9a0ab298,1a8910481388e95dc22a641367d739c55faf7cdb,5.6358396e-13,0,0,0
CVE-2023-50723,499902c1f158ff99d002f69836a46f9a9a0ab298,070245b4c334d6887e062383782c6d1c50b64dcf,1.9476345e-13,0,0,0
CVE-2023-50723,499902c1f158ff99d002f69836a46f9a9a0ab298,966e9858a30db55129838ea6b589d3b27eba7bbc,2.1195304e-14,0,0,0
CVE-2023-50723,499902c1f158ff99d002f69836a46f9a9a0ab298,6f7bbb7f7c3d8f13470a6995a242a9377d77cbfd,7.570641e-13,0,0,0
CVE-2023-50723,499902c1f158ff99d002f69836a46f9a9a0ab298,3bb55b5e94e925d5be51df0ca7a25b3b6f66b16d,1.6243627e-14,0,0,0
CVE-2023-50723,c261e5b2d80a34d2dcf6b321a12f40aae2ea3594,499902c1f158ff99d002f69836a46f9a9a0ab298,2.1902544e-11,0,0,0
CVE-2023-50723,499902c1f158ff99d002f69836a46f9a9a0ab298,af52b4fbb00b3f00b53c645c451b909b35bc0381,1.2719184e-07,0,0,0
CVE-2023-50723,499902c1f158ff99d002f69836a46f9a9a0ab298,316acab62aac8e08d21ed7b65f88aeeec97e2f15,4.4215943e-14,0,0,0
CVE-2023-50723,1314958cc15d558c625dda2a19790fb9ccd91bb4,54bcc5a7a2e440cc591b91eece9c13dc0c487331,3.0571138e-12,0,0,0
CVE-2023-50723,1314958cc15d558c625dda2a19790fb9ccd91bb4,b7ffa88566e3516b6bc6a55bfbfbb5dc9a85d4db,1.5336062e-11,0,0,0
CVE-2023-50723,1314958cc15d558c625dda2a19790fb9ccd91bb4,31f6b2a55d83c09d8c582f81f834fb568d9eb851,6.9857716e-13,0,0,0
CVE-2023-50723,1314958cc15d558c625dda2a19790fb9ccd91bb4,45ef3b0e0f8c6059f5a34b6b406c3a019bff2d0b,4.006911e-13,0,0,0
CVE-2023-50723,1314958cc15d558c625dda2a19790fb9ccd91bb4,e995f4c48bc88194ad6f25246aee08bd1d147f71,1.6271319e-10,0,0,0
CVE-2023-50723,1314958cc15d558c625dda2a19790fb9ccd91bb4,5e8725b4272cd3e5be09d3ca84273be2da6869c1,8.980582e-11,0,0,0
CVE-2023-50723,1314958cc15d558c625dda2a19790fb9ccd91bb4,678162df95e0cf5b6a9d6a3f7297164c046a8d59,1.9223474e-08,0,0,0
CVE-2023-50723,1314958cc15d558c625dda2a19790fb9ccd91bb4,728e4b75ce5ed98f2234fd639ff693067f9536a2,1.6068086e-09,0,0,0
CVE-2023-50723,1314958cc15d558c625dda2a19790fb9ccd91bb4,bb462c2a7bf91f33da8f88e54613954c75d091db,4.230965e-12,0,0,0
CVE-2023-50723,1314958cc15d558c625dda2a19790fb9ccd91bb4,efa563ceb9d0884df76f420d9ddb78afe8fdcc9a,1.403177e-12,0,0,0
CVE-2023-50723,1314958cc15d558c625dda2a19790fb9ccd91bb4,3cb2454580508edacbe60dbd97af7aff0bce136a,1.2318396e-09,0,0,0
CVE-2023-50723,1314958cc15d558c625dda2a19790fb9ccd91bb4,cb9b18c7348e417aac83d97b3b4ec4acf86164a2,2.8588432e-11,0,0,0
CVE-2023-50723,1314958cc15d558c625dda2a19790fb9ccd91bb4,9018335bd9bef49d8e54a98345ed390b82a837af,1.1158426e-11,0,0,0
CVE-2023-50723,1314958cc15d558c625dda2a19790fb9ccd91bb4,959a9657a35802c8af46a5946ff842071e44c963,1.5956033e-13,0,0,0
CVE-2023-50723,1314958cc15d558c625dda2a19790fb9ccd91bb4,cb96a43ee9bfdb78ee25eea1225c8676f78225a8,8.7630935e-12,0,0,0
CVE-2023-50723,1314958cc15d558c625dda2a19790fb9ccd91bb4,4381e37c5cfd8ab40f088c1b3f65d4fd70af0d9d,3.4477917e-11,0,0,0
CVE-2023-50723,1314958cc15d558c625dda2a19790fb9ccd91bb4,8aa04a3b83f3a7ad5a0659090fbcc9123d08c7be,3.0553624e-10,0,0,0
CVE-2023-50723,1314958cc15d558c625dda2a19790fb9ccd91bb4,b75ec28dec134fbb9582c90989f36cc116ff95f2,1.7905052e-09,0,0,0
CVE-2023-50723,1314958cc15d558c625dda2a19790fb9ccd91bb4,4910112ebf5c3bc77c09b0007239772819260e89,1.0724144e-06,0,0,0
CVE-2023-50723,1314958cc15d558c625dda2a19790fb9ccd91bb4,ec1fb218cad331963949f8da7ded579e73e5d98c,1.9763074e-06,0,0,0
CVE-2023-50723,1314958cc15d558c625dda2a19790fb9ccd91bb4,5d0b81c322f9f7cccfd66d6f2121c96b14ea560c,9.892683e-12,0,0,0
CVE-2023-50723,1314958cc15d558c625dda2a19790fb9ccd91bb4,5ae7a0e592638ab549e996956e5d5d5b3203b0d5,8.4569e-12,0,0,0
CVE-2023-50723,1314958cc15d558c625dda2a19790fb9ccd91bb4,2da280b76d73d3d8cf9cce7b41d76a8ee8f8af21,5.933004e-07,0,0,0
CVE-2023-50723,1314958cc15d558c625dda2a19790fb9ccd91bb4,613735bd676471093e1fd1349f2e55aeefd8f262,1.9536817e-08,0,0,0
CVE-2023-50723,1314958cc15d558c625dda2a19790fb9ccd91bb4,9b6919da06828fe37acde05459168921c654fd9f,3.0797398e-12,0,0,0
CVE-2023-50723,1314958cc15d558c625dda2a19790fb9ccd91bb4,42c7c3d1cd20885a96a996c197714bbe9b08556c,1.716346e-07,0,0,0
CVE-2023-50723,1314958cc15d558c625dda2a19790fb9ccd91bb4,79418dd92ca11941b46987ef881bf50424898ff4,9.6845955e-11,0,0,0
CVE-2023-50723,1314958cc15d558c625dda2a19790fb9ccd91bb4,b2c2a55fa673f7c6d3e203167758c5164c5dc1dd,5.24069e-13,0,0,0
CVE-2023-50723,1314958cc15d558c625dda2a19790fb9ccd91bb4,89f5ce7bc8a5aef22ec8464cfd0120a1ef44a368,6.9824143e-13,0,0,0
CVE-2023-50723,1314958cc15d558c625dda2a19790fb9ccd91bb4,09c9a0e416f24a7732a1f39cf1a149b0dc901014,4.270074e-12,0,0,0
CVE-2023-50723,1314958cc15d558c625dda2a19790fb9ccd91bb4,124b2d2cbb0d74f580ed9c067b93badb5e36b51e,1.095577e-09,0,0,0
CVE-2023-50723,1314958cc15d558c625dda2a19790fb9ccd91bb4,97cbfb5e756b7dd4eda2a51888f918234084a6aa,1.3434085e-11,0,0,0
CVE-2023-50723,1314958cc15d558c625dda2a19790fb9ccd91bb4,1a8910481388e95dc22a641367d739c55faf7cdb,5.288109e-11,0,0,0
CVE-2023-50723,1314958cc15d558c625dda2a19790fb9ccd91bb4,070245b4c334d6887e062383782c6d1c50b64dcf,2.5281793e-12,0,0,0
CVE-2023-50723,1314958cc15d558c625dda2a19790fb9ccd91bb4,966e9858a30db55129838ea6b589d3b27eba7bbc,6.987264e-13,0,0,0
CVE-2023-50723,1314958cc15d558c625dda2a19790fb9ccd91bb4,6f7bbb7f7c3d8f13470a6995a242a9377d77cbfd,3.805912e-11,0,0,0
CVE-2023-50723,1314958cc15d558c625dda2a19790fb9ccd91bb4,3bb55b5e94e925d5be51df0ca7a25b3b6f66b16d,5.358775e-12,0,0,0
CVE-2023-50723,c261e5b2d80a34d2dcf6b321a12f40aae2ea3594,1314958cc15d558c625dda2a19790fb9ccd91bb4,2.502264e-12,0,0,0
CVE-2023-50723,1314958cc15d558c625dda2a19790fb9ccd91bb4,af52b4fbb00b3f00b53c645c451b909b35bc0381,1.5026062e-07,0,0,0
CVE-2023-50723,1314958cc15d558c625dda2a19790fb9ccd91bb4,316acab62aac8e08d21ed7b65f88aeeec97e2f15,5.807624e-13,0,0,0
CVE-2023-50723,b7ffa88566e3516b6bc6a55bfbfbb5dc9a85d4db,54bcc5a7a2e440cc591b91eece9c13dc0c487331,0.001510104,0,0,0
CVE-2023-50723,31f6b2a55d83c09d8c582f81f834fb568d9eb851,54bcc5a7a2e440cc591b91eece9c13dc0c487331,1.6727165e-05,0,0,0
CVE-2023-50723,54bcc5a7a2e440cc591b91eece9c13dc0c487331,45ef3b0e0f8c6059f5a34b6b406c3a019bff2d0b,1.0448667e-05,0,0,0
CVE-2023-50723,e995f4c48bc88194ad6f25246aee08bd1d147f71,54bcc5a7a2e440cc591b91eece9c13dc0c487331,6.03451e-07,0,0,0
CVE-2023-50723,5e8725b4272cd3e5be09d3ca84273be2da6869c1,54bcc5a7a2e440cc591b91eece9c13dc0c487331,1.1758822e-05,0,0,0
CVE-2023-50723,678162df95e0cf5b6a9d6a3f7297164c046a8d59,54bcc5a7a2e440cc591b91eece9c13dc0c487331,1.1390617e-08,0,0,0
CVE-2023-50723,728e4b75ce5ed98f2234fd639ff693067f9536a2,54bcc5a7a2e440cc591b91eece9c13dc0c487331,6.476346e-06,0,0,0
CVE-2023-50723,bb462c2a7bf91f33da8f88e54613954c75d091db,54bcc5a7a2e440cc591b91eece9c13dc0c487331,7.2282387e-07,0,0,0
CVE-2023-50723,efa563ceb9d0884df76f420d9ddb78afe8fdcc9a,54bcc5a7a2e440cc591b91eece9c13dc0c487331,0.56837857,0,0,0
CVE-2023-50723,3cb2454580508edacbe60dbd97af7aff0bce136a,54bcc5a7a2e440cc591b91eece9c13dc0c487331,9.173437e-08,0,0,0
CVE-2023-50723,cb9b18c7348e417aac83d97b3b4ec4acf86164a2,54bcc5a7a2e440cc591b91eece9c13dc0c487331,3.4543643e-06,0,0,0
CVE-2023-50723,9018335bd9bef49d8e54a98345ed390b82a837af,54bcc5a7a2e440cc591b91eece9c13dc0c487331,0.000472397,0,0,0
CVE-2023-50723,54bcc5a7a2e440cc591b91eece9c13dc0c487331,959a9657a35802c8af46a5946ff842071e44c963,1.6897507e-06,0,0,0
CVE-2023-50723,cb96a43ee9bfdb78ee25eea1225c8676f78225a8,54bcc5a7a2e440cc591b91eece9c13dc0c487331,5.721522e-06,0,0,0
CVE-2023-50723,4381e37c5cfd8ab40f088c1b3f65d4fd70af0d9d,54bcc5a7a2e440cc591b91eece9c13dc0c487331,7.107934e-07,0,0,0
CVE-2023-50723,8aa04a3b83f3a7ad5a0659090fbcc9123d08c7be,54bcc5a7a2e440cc591b91eece9c13dc0c487331,4.3949288e-07,0,0,0
CVE-2023-50723,b75ec28dec134fbb9582c90989f36cc116ff95f2,54bcc5a7a2e440cc591b91eece9c13dc0c487331,3.1247744e-08,0,0,0
CVE-2023-50723,4910112ebf5c3bc77c09b0007239772819260e89,54bcc5a7a2e440cc591b91eece9c13dc0c487331,1.5529274e-11,0,0,0
CVE-2023-50723,ec1fb218cad331963949f8da7ded579e73e5d98c,54bcc5a7a2e440cc591b91eece9c13dc0c487331,2.0198745e-11,0,0,0
CVE-2023-50723,5d0b81c322f9f7cccfd66d6f2121c96b14ea560c,54bcc5a7a2e440cc591b91eece9c13dc0c487331,1.8426348e-05,0,0,0
CVE-2023-50723,5ae7a0e592638ab549e996956e5d5d5b3203b0d5,54bcc5a7a2e440cc591b91eece9c13dc0c487331,1.2261204e-06,0,0,0
CVE-2023-50723,2da280b76d73d3d8cf9cce7b41d76a8ee8f8af21,54bcc5a7a2e440cc591b91eece9c13dc0c487331,1.7260478e-10,0,0,0
CVE-2023-50723,613735bd676471093e1fd1349f2e55aeefd8f262,54bcc5a7a2e440cc591b91eece9c13dc0c487331,6.452673e-11,0,0,0
CVE-2023-50723,9b6919da06828fe37acde05459168921c654fd9f,54bcc5a7a2e440cc591b91eece9c13dc0c487331,1.4970711e-05,0,0,0
CVE-2023-50723,42c7c3d1cd20885a96a996c197714bbe9b08556c,54bcc5a7a2e440cc591b91eece9c13dc0c487331,3.0257237e-09,0,0,0
CVE-2023-50723,79418dd92ca11941b46987ef881bf50424898ff4,54bcc5a7a2e440cc591b91eece9c13dc0c487331,0.000214724,0,0,0
CVE-2023-50723,b2c2a55fa673f7c6d3e203167758c5164c5dc1dd,54bcc5a7a2e440cc591b91eece9c13dc0c487331,6.3175526e-07,0,0,0
CVE-2023-50723,89f5ce7bc8a5aef22ec8464cfd0120a1ef44a368,54bcc5a7a2e440cc591b91eece9c13dc0c487331,1.669873e-05,0,0,0
CVE-2023-50723,09c9a0e416f24a7732a1f39cf1a149b0dc901014,54bcc5a7a2e440cc591b91eece9c13dc0c487331,0.005468442,0,0,0
CVE-2023-50723,124b2d2cbb0d74f580ed9c067b93badb5e36b51e,54bcc5a7a2e440cc591b91eece9c13dc0c487331,1.8166696e-07,0,0,0
CVE-2023-50723,97cbfb5e756b7dd4eda2a51888f918234084a6aa,54bcc5a7a2e440cc591b91eece9c13dc0c487331,8.842746e-06,0,0,0
CVE-2023-50723,1a8910481388e95dc22a641367d739c55faf7cdb,54bcc5a7a2e440cc591b91eece9c13dc0c487331,3.9562033e-06,0,0,0
CVE-2023-50723,070245b4c334d6887e062383782c6d1c50b64dcf,54bcc5a7a2e440cc591b91eece9c13dc0c487331,5.0626753e-05,0,0,0
CVE-2023-50723,966e9858a30db55129838ea6b589d3b27eba7bbc,54bcc5a7a2e440cc591b91eece9c13dc0c487331,2.4997418e-05,0,0,0
CVE-2023-50723,6f7bbb7f7c3d8f13470a6995a242a9377d77cbfd,54bcc5a7a2e440cc591b91eece9c13dc0c487331,3.6561596e-07,0,0,0
CVE-2023-50723,3bb55b5e94e925d5be51df0ca7a25b3b6f66b16d,54bcc5a7a2e440cc591b91eece9c13dc0c487331,0.002900626,0,0,0
CVE-2023-50723,c261e5b2d80a34d2dcf6b321a12f40aae2ea3594,54bcc5a7a2e440cc591b91eece9c13dc0c487331,2.6438155e-19,0,0,0
CVE-2023-50723,af52b4fbb00b3f00b53c645c451b909b35bc0381,54bcc5a7a2e440cc591b91eece9c13dc0c487331,1.1414116e-10,0,0,0
CVE-2023-50723,316acab62aac8e08d21ed7b65f88aeeec97e2f15,54bcc5a7a2e440cc591b91eece9c13dc0c487331,4.1351157e-08,0,0,0
CVE-2023-50723,31f6b2a55d83c09d8c582f81f834fb568d9eb851,b7ffa88566e3516b6bc6a55bfbfbb5dc9a85d4db,1.4072509e-05,0,0,0
CVE-2023-50723,b7ffa88566e3516b6bc6a55bfbfbb5dc9a85d4db,45ef3b0e0f8c6059f5a34b6b406c3a019bff2d0b,4.2709526e-06,0,0,0
CVE-2023-50723,e995f4c48bc88194ad6f25246aee08bd1d147f71,b7ffa88566e3516b6bc6a55bfbfbb5dc9a85d4db,4.296567e-06,0,0,0
CVE-2023-50723,5e8725b4272cd3e5be09d3ca84273be2da6869c1,b7ffa88566e3516b6bc6a55bfbfbb5dc9a85d4db,0.000113041,0,0,0
CVE-2023-50723,678162df95e0cf5b6a9d6a3f7297164c046a8d59,b7ffa88566e3516b6bc6a55bfbfbb5dc9a85d4db,5.0505964e-06,0,0,0
CVE-2023-50723,728e4b75ce5ed98f2234fd639ff693067f9536a2,b7ffa88566e3516b6bc6a55bfbfbb5dc9a85d4db,5.944293e-05,0,0,0
CVE-2023-50723,bb462c2a7bf91f33da8f88e54613954c75d091db,b7ffa88566e3516b6bc6a55bfbfbb5dc9a85d4db,8.09085e-06,0,0,0
CVE-2023-50723,b7ffa88566e3516b6bc6a55bfbfbb5dc9a85d4db,efa563ceb9d0884df76f420d9ddb78afe8fdcc9a,0.87295866,0,0,0
CVE-2023-50723,3cb2454580508edacbe60dbd97af7aff0bce136a,b7ffa88566e3516b6bc6a55bfbfbb5dc9a85d4db,5.0252925e-07,0,0,0
CVE-2023-50723,cb9b18c7348e417aac83d97b3b4ec4acf86164a2,b7ffa88566e3516b6bc6a55bfbfbb5dc9a85d4db,4.3387026e-06,0,0,0
CVE-2023-50723,9018335bd9bef49d8e54a98345ed390b82a837af,b7ffa88566e3516b6bc6a55bfbfbb5dc9a85d4db,0.002265231,0,0,0
CVE-2023-50723,b7ffa88566e3516b6bc6a55bfbfbb5dc9a85d4db,959a9657a35802c8af46a5946ff842071e44c963,1.8662761e-06,0,0,0
CVE-2023-50723,cb96a43ee9bfdb78ee25eea1225c8676f78225a8,b7ffa88566e3516b6bc6a55bfbfbb5dc9a85d4db,1.2983297e-05,0,0,0
CVE-2023-50723,4381e37c5cfd8ab40f088c1b3f65d4fd70af0d9d,b7ffa88566e3516b6bc6a55bfbfbb5dc9a85d4db,9.909393e-07,0,0,0
CVE-2023-50723,8aa04a3b83f3a7ad5a0659090fbcc9123d08c7be,b7ffa88566e3516b6bc6a55bfbfbb5dc9a85d4db,2.7410013e-05,0,0,0
CVE-2023-50723,b75ec28dec134fbb9582c90989f36cc116ff95f2,b7ffa88566e3516b6bc6a55bfbfbb5dc9a85d4db,4.8063153e-08,0,0,0
CVE-2023-50723,4910112ebf5c3bc77c09b0007239772819260e89,b7ffa88566e3516b6bc6a55bfbfbb5dc9a85d4db,1.7063259e-10,0,0,0
CVE-2023-50723,ec1fb218cad331963949f8da7ded579e73e5d98c,b7ffa88566e3516b6bc6a55bfbfbb5dc9a85d4db,1.6127268e-11,0,0,0
CVE-2023-50723,5d0b81c322f9f7cccfd66d6f2121c96b14ea560c,b7ffa88566e3516b6bc6a55bfbfbb5dc9a85d4db,0.009154088,0,0,0
CVE-2023-50723,5ae7a0e592638ab549e996956e5d5d5b3203b0d5,b7ffa88566e3516b6bc6a55bfbfbb5dc9a85d4db,6.190368e-06,0,0,0
CVE-2023-50723,2da280b76d73d3d8cf9cce7b41d76a8ee8f8af21,b7ffa88566e3516b6bc6a55bfbfbb5dc9a85d4db,2.7082724e-08,0,0,0
CVE-2023-50723,613735bd676471093e1fd1349f2e55aeefd8f262,b7ffa88566e3516b6bc6a55bfbfbb5dc9a85d4db,1.0819301e-08,0,0,0
CVE-2023-50723,9b6919da06828fe37acde05459168921c654fd9f,b7ffa88566e3516b6bc6a55bfbfbb5dc9a85d4db,8.100154e-05,0,0,0
CVE-2023-50723,42c7c3d1cd20885a96a996c197714bbe9b08556c,b7ffa88566e3516b6bc6a55bfbfbb5dc9a85d4db,1.01737264e-07,0,0,0
CVE-2023-50723,79418dd92ca11941b46987ef881bf50424898ff4,b7ffa88566e3516b6bc6a55bfbfbb5dc9a85d4db,0.000986452,0,0,0
CVE-2023-50723,b2c2a55fa673f7c6d3e203167758c5164c5dc1dd,b7ffa88566e3516b6bc6a55bfbfbb5dc9a85d4db,2.4013777e-06,0,0,0
CVE-2023-50723,89f5ce7bc8a5aef22ec8464cfd0120a1ef44a368,b7ffa88566e3516b6bc6a55bfbfbb5dc9a85d4db,2.1325113e-05,0,0,0
CVE-2023-50723,09c9a0e416f24a7732a1f39cf1a149b0dc901014,b7ffa88566e3516b6bc6a55bfbfbb5dc9a85d4db,0.25891533,0,0,0
CVE-2023-50723,124b2d2cbb0d74f580ed9c067b93badb5e36b51e,b7ffa88566e3516b6bc6a55bfbfbb5dc9a85d4db,7.9376593e-07,0,0,0
CVE-2023-50723,97cbfb5e756b7dd4eda2a51888f918234084a6aa,b7ffa88566e3516b6bc6a55bfbfbb5dc9a85d4db,0.01536273,0,0,0
CVE-2023-50723,1a8910481388e95dc22a641367d739c55faf7cdb,b7ffa88566e3516b6bc6a55bfbfbb5dc9a85d4db,7.427767e-06,0,0,0
CVE-2023-50723,070245b4c334d6887e062383782c6d1c50b64dcf,b7ffa88566e3516b6bc6a55bfbfbb5dc9a85d4db,1.0765844e-05,0,0,0
CVE-2023-50723,966e9858a30db55129838ea6b589d3b27eba7bbc,b7ffa88566e3516b6bc6a55bfbfbb5dc9a85d4db,1.4085627e-05,0,0,0
CVE-2023-50723,6f7bbb7f7c3d8f13470a6995a242a9377d77cbfd,b7ffa88566e3516b6bc6a55bfbfbb5dc9a85d4db,3.2054427e-07,0,0,0
CVE-2023-50723,3bb55b5e94e925d5be51df0ca7a25b3b6f66b16d,b7ffa88566e3516b6bc6a55bfbfbb5dc9a85d4db,0.002100071,0,0,0
CVE-2023-50723,c261e5b2d80a34d2dcf6b321a12f40aae2ea3594,b7ffa88566e3516b6bc6a55bfbfbb5dc9a85d4db,1.3437266e-18,0,0,0
CVE-2023-50723,af52b4fbb00b3f00b53c645c451b909b35bc0381,b7ffa88566e3516b6bc6a55bfbfbb5dc9a85d4db,6.2994054e-09,0,0,0
CVE-2023-50723,316acab62aac8e08d21ed7b65f88aeeec97e2f15,b7ffa88566e3516b6bc6a55bfbfbb5dc9a85d4db,3.2029752e-06,0,0,0
CVE-2023-50723,31f6b2a55d83c09d8c582f81f834fb568d9eb851,45ef3b0e0f8c6059f5a34b6b406c3a019bff2d0b,2.6242876e-07,0,0,0
CVE-2023-50723,e995f4c48bc88194ad6f25246aee08bd1d147f71,31f6b2a55d83c09d8c582f81f834fb568d9eb851,6.375019e-07,0,0,0
